Name,X,Y,GSE,TOS,BOS,KrigedBot,KrigedTop,KrigeType,Subregion,FG_Elem
349701N1188365W001,880180.0137,3877652.56,963,43.01968504,-27,FALSE,FALSE,1,21,32502
349764N1188520W001,878734.7444,3878292.857,950,530,510,FALSE,FALSE,1,21,32500
349764N1188520W002,878734.7444,3878292.857,950,50,-40,FALSE,FALSE,1,21,32500
349836N1188439W001,879441.4722,3879122.827,905,-155.0065617,-235,FALSE,FALSE,1,21,32503
349836N1189228W001,872233.8698,3878825.4,1234.53,373.6034908,138.108084,TRUE,TRUE,3,21,32456
349976N1188463W001,879157.5105,3880667.646,850,-110.0065617,-150,FALSE,FALSE,1,21,32504
350022N1188895W001,875190.7467,3881014.727,910.51,27.55265092,-440.6251706,TRUE,TRUE,3,21,32481
350025N1188151W001,881984.4145,3881330.684,887.55,-67.15767717,-180.2964567,TRUE,TRUE,3,21,32516
350033N1189366W001,870884.1693,3880960.513,962.52,161.0282021,-187.6840682,TRUE,TRUE,3,21,32429
350052N1188966W001,874528.6011,3881321.002,919,152.9724409,-527,FALSE,FALSE,1,21,32459
350061N1188721W001,876761.9743,3881513.258,840.51,-27.60548556,-374.3223491,TRUE,TRUE,3,21,32483
350092N1189220W001,872190.7636,3881669.805,894.52,174.7391601,-239.1197638,TRUE,TRUE,3,21,32458
350093N1188787W001,876144.5387,3881843.507,845,84.99343832,-445,FALSE,FALSE,1,21,32484
350100N1188638W001,877502.0252,3881977.556,799.51,-42.31644357,-395.4512861,TRUE,TRUE,3,21,32483
350122N1189674W001,868031.3644,3881834.143,867.55,246.9843832,-254.1324147,TRUE,TRUE,3,21,32392
350128N1189084W001,873416.3328,3882120.267,871.76,343.2731234,-214.74,FALSE,FALSE,1,21,32459
350133N1187846W001,884719.3886,3882646.827,1040.58,145.9376115,-8.23496063,TRUE,TRUE,3,21,32526
350144N1188901W001,875080.1269,3882366.601,849,-50,-633,FALSE,FALSE,1,21,32459
350161N1188543W001,878341.4306,3882690.67,767,121.9868766,-431,FALSE,FALSE,1,21,32483
350162N1189360W001,870880.6013,3882394.547,852,32,-316,FALSE,FALSE,1,21,32430
350164N1189274W001,871664.9839,3882448.796,847.52,127.9461811,-290.4553937,TRUE,TRUE,3,21,32430
350167N1188787W001,876110.5812,3882664.87,820.52,106.3359449,-516.9717979,TRUE,TRUE,3,21,32484
350167N1189087W001,873371.1712,3882552.018,849.52,293.07479,-283.9015879,TRUE,TRUE,3,21,32459
350169N1187813W001,885003.8375,3883059.177,1052.58,169.9989633,6.250931759,TRUE,TRUE,3,21,32526
350169N1188127W001,882136.4752,3882938.261,852.55,-42.25695538,-230.0007218,TRUE,TRUE,3,21,32517
350172N1188493W001,878792.9261,3882831.767,759.51,48.27377953,-375.7081759,TRUE,TRUE,3,21,32506
350181N1189376W001,870725.9068,3882599.478,839.13,96.31471129,-322.9100262,TRUE,TRUE,3,21,32430
350211N1188821W001,875779.9357,3883140.417,792.52,118.2237402,-554.4357087,TRUE,TRUE,3,21,32485
350211N1189452W001,870018.4034,3882904.198,812.265,355.2597507,-346.735,FALSE,FALSE,1,21,32394
350236N1188918W001,874882.8003,3883381.352,,,,TRUE,TRUE,3,21,32460
350236N1188992W001,874207.1368,3883353.525,,,,TRUE,TRUE,3,21,32460
350239N1189107W001,873155.7573,3883343.679,807.53,261.7963386,-346.264357,TRUE,TRUE,3,21,32430
350239N1189221W001,872114.8835,3883301.029,802.53,219.760643,-315.4394882,TRUE,TRUE,3,21,32430
350241N1188479W001,878888.8598,3883602.969,739.52,176.1476247,-329.0744882,TRUE,TRUE,3,21,32506
350250N1192820W001,839252.2853,3882138.16,978.55,-56.97821522,-864.3778215,TRUE,TRUE,3,21,31941
350253N1189496W001,869597.7094,3883354.029,781.265,301.776811,-298.235,FALSE,FALSE,1,21,32394
350269N1189398W001,870485.2344,3883568.025,776.265,289.257126,-323.735,FALSE,FALSE,1,21,32394
350289N1189768W001,867098.1826,3883653.005,742.55,273.2947507,-312.6028871,TRUE,TRUE,3,21,32352
350291N1191763W001,848884.3717,3882958.206,301.56,-657.9239239,-1805.877008,TRUE,TRUE,3,21,32099
350308N1188465W001,878985.6919,3884351.974,716.52,285.531811,-260.48,FALSE,FALSE,1,21,32505
350311N1188642W001,877368.3107,3884318.053,731.52,292.3464436,-464.8999475,TRUE,TRUE,3,21,32506
350311N1189162W001,872620.8313,3884122.24,764.53,265.1451575,-358.4749213,TRUE,TRUE,3,21,32431
350314N1188806W001,875869.6406,3884289.326,752.53,249.1815748,-513.950315,TRUE,TRUE,3,21,32485
350314N1189377W001,870656.6045,3884075.305,,,,TRUE,TRUE,3,21,32395
350322N1188766W001,876231.1572,3884393.228,738.525,260.8702756,-514.6494094,TRUE,TRUE,3,21,32485
350325N1189484W001,869674.7807,3884157.624,735.265,395.515,-302.485,FALSE,FALSE,1,21,32395
350336N1190155W001,863544.1678,3884032.703,732.78,341.8614304,-335.7235433,TRUE,TRUE,3,21,32305
350342N1188465W001,878969.9596,3884729.363,710.52,262.7168504,-381.1273097,TRUE,TRUE,3,21,32505
350344N1188998W001,874103.0291,3884550.009,743.53,258.3256037,-454.6803018,TRUE,TRUE,3,21,32460
350347N1188423W001,879351.0868,3884800.855,717.53,212.0582152,-416.0923753,TRUE,TRUE,3,21,32505
350358N1189473W001,869760.3062,3884527.982,717.53,373.502769,-316.5395538,TRUE,TRUE,3,21,32395
350358N1191781W001,848691.5363,3883695.48,812.55,-110.7790682,-1316.449344,TRUE,TRUE,3,21,32099
350361N1189707W001,867622.7795,3884474.641,702.25,282.0242126,-322.052231,TRUE,TRUE,3,21,32352
350372N1189687W001,867800.4177,3884604.116,680.55,266.0709974,-340.2603675,TRUE,TRUE,3,21,32353
350378N1188479W001,878825.4918,3885123.624,703.52,265.2601575,-494.2135958,TRUE,TRUE,3,21,32506
350378N1189715W001,867542.1193,3884660.372,675.15,263.8681759,-342.0327428,TRUE,TRUE,3,21,32353
350380N1188654W001,877226.9694,3885079.378,702.53,303.0752756,-512.8463123,TRUE,TRUE,3,21,32485
350381N1189265W001,871648.7131,3884860.701,,,,TRUE,TRUE,3,21,32431
350383N1189366W001,870725.7966,3884845.248,717.54,329.4875066,-336.4317848,TRUE,TRUE,3,21,32395
350397N1188327W001,880204.31,3885392.461,728.53,105.0250787,-512.2659318,TRUE,TRUE,3,21,32507
350397N1189310W001,871230.6624,3885021.502,720.535,319.2696457,-340.3783202,TRUE,TRUE,3,21,32395
350414N1188913W001,874846.983,3885358.939,700.53,264.5575591,-497.227874,TRUE,TRUE,3,21,32460
350418N1188425W001,879299.9384,3885588.172,690,213.9986877,-672,FALSE,FALSE,1,21,32507
350419N1190307W001,862119.865,3884898.526,458.56,170.5823097,-576.44,FALSE,FALSE,1,21,32261
350425N1189674W001,867895.2811,3885197.172,665.25,270.4526247,-333.55,FALSE,FALSE,1,21,32353
350433N1189807W001,866677.6525,3885236.901,642.56,286.8188583,-351.0367848,TRUE,TRUE,3,21,32353
350436N1190140W001,863636.7001,3885148.069,512.56,216.6180709,-516.7218241,TRUE,TRUE,3,21,32261
350439N1190587W001,859555.2531,3885019.031,487.25,37.8667979,-971.3349738,TRUE,TRUE,3,21,32257
350455N1189363W001,870720.5838,3885645.512,676.54,326.0419685,-356.4025853,TRUE,TRUE,3,21,32395
350456N1188378W001,879711.3653,3886027.88,704.53,164.5706824,-618.9263648,TRUE,TRUE,3,21,32507
350456N1189003W001,874006.2235,3885791.267,684.54,265.2247113,-455.6414304,TRUE,TRUE,3,21,32461
350456N1189009W001,873951.4548,3885789.013,682.54,263.3713648,-455.2939895,TRUE,TRUE,3,21,32461
350456N1189184W001,872354.0429,3885723.416,685.54,287.6984646,-390.2201706,TRUE,TRUE,3,21,32432
350458N1188640W001,877318.8293,3885950.453,673.53,288.8616929,-572.7406693,TRUE,TRUE,3,21,32486
350458N1188992W001,874105.7187,3885817.599,,,,TRUE,TRUE,3,21,32461
350458N1189359W001,870755.7372,3885680.299,675.54,325.0137533,-357.5610499,TRUE,TRUE,3,21,32395
350458N1189366W001,870691.8416,3885677.692,,,,TRUE,TRUE,3,21,32395
350458N1189366W002,870691.8416,3885677.692,675.54,326.7129003,-356.4183333,TRUE,TRUE,3,21,32395
350461N1188482W001,878759.7056,3886043.756,683.53,250.5687139,-630.6038583,TRUE,TRUE,3,21,32487
350469N1189488W001,869573.27,3885754.424,659.54,340.2824541,-340.5466142,TRUE,TRUE,3,21,32396
350472N1189855W001,866222.062,3885652.096,614.56,300.6718766,-366.123727,TRUE,TRUE,3,21,32355
350489N1189806W001,866661.7008,3885858.817,595.55,285.1661417,-375.8899606,TRUE,TRUE,3,21,32355
350489N1190307W001,862088.9086,3885675.444,442.55,184.6349738,-636.9152231,TRUE,TRUE,3,21,32261
350489N1190648W001,858976.5433,3885551.955,482.54,45.52228346,-1064.260197,TRUE,TRUE,3,21,32257
350489N1190806W001,857534.4651,3885495.1,530.54,40.83494751,-1256.459672,TRUE,TRUE,3,21,32206
350489N1190912W001,856567.0001,3885457.085,559.33,51.83288714,-1325.621837,TRUE,TRUE,3,21,32206
350489N1190953W001,856192.7931,3885442.409,,,,TRUE,TRUE,3,21,32206
350491N1192074W001,845960.8197,3885069.339,822.53,-44.65864829,-1243.032664,TRUE,TRUE,3,21,31994
350494N1191010W001,855670.383,3885477.525,579.53,57.17501312,-1298.339751,TRUE,TRUE,3,21,32158
350505N1190838W001,857235.4184,3885661.19,533.53,52.94240157,-1299.226562,TRUE,TRUE,3,21,32206
350508N1190610W001,859315.0347,3885776.538,454.83,49.67540682,-1028.214029,TRUE,TRUE,3,21,32257
350508N1190749W001,858046.3981,3885726.458,505.53,45.14581365,-1202.082533,TRUE,TRUE,3,21,32257
350508N1191010W001,855664.3012,3885632.904,575.33,64.64784777,-1304.577874,TRUE,TRUE,3,21,32159
350522N1189677W001,867824.3134,3886272.678,602.54,300.0993832,-358.745105,TRUE,TRUE,3,21,32355
350522N1190203W001,863023.509,3886079.582,462.85,237.6782808,-583.4257218,TRUE,TRUE,3,21,32262
350527N1188566W001,877962.4564,3886744.403,652.53,248.7012598,-624.7262336,TRUE,TRUE,3,21,32487
350527N1189002W001,873982.9123,3886579.703,649.54,255.3861286,-452.8668241,TRUE,TRUE,3,21,32461
350527N1189099W001,873097.5651,3886543.299,646.54,262.4241864,-426.7441207,TRUE,TRUE,3,21,32432
350528N1188470W001,878838.2334,3886792.002,662.53,202.3977822,-649.7508399,TRUE,TRUE,3,21,32487
350528N1188734W001,876428.5853,3886691.833,647.54,261.0012861,-562.5846719,TRUE,TRUE,3,21,32486
350530N1188379W001,879667.9104,3886848.879,679.54,142.5249081,-624.377979,TRUE,TRUE,3,21,32507
350531N1188890W001,875003.3407,3886666.242,646.54,249.1426903,-499.7247638,TRUE,TRUE,3,21,32461
350533N1189282W001,871424.558,3886541.451,641.54,296.7735958,-390.7588845,TRUE,TRUE,3,21,32433
350533N1189356W001,870749.1512,3886513.862,642.54,317.3618504,-373.5033071,TRUE,TRUE,3,21,32433
350541N1189491W001,869513.3838,3886552.454,623.54,326.7338976,-360.6617717,TRUE,TRUE,3,21,32397
350547N1191053W001,855254.9263,3886050.392,547.52,62.41993438,-1280.285446,TRUE,TRUE,3,21,32159
350552N1188382W001,879630.3221,3887091.929,676.54,140.2407874,-621.2933333,TRUE,TRUE,3,21,32507
350555N1189949W001,865327.0259,3886538.775,530.55,309.2812992,-420.7843176,TRUE,TRUE,3,21,32309
350558N1191053W001,855250.1524,3886172.476,544.51,67.51656168,-1276.406667,TRUE,TRUE,3,21,32159
350566N1192505W001,841995.9768,3885752.785,602.51,-240.8056168,-1268.828255,TRUE,TRUE,3,21,31892
350575N1192517W001,841882.7114,3885848.544,592.51,-246.6481365,-1270.755092,TRUE,TRUE,3,21,31892
350589N1191392W001,852143.0606,3886396.074,547.51,19.20192913,-1083.557585,TRUE,TRUE,3,21,32103
350589N1191721W001,849140.7212,3886280.184,592.51,-199.4847507,-1592.49,FALSE,FALSE,1,21,32048
350592N1191328W001,852725.814,3886452.029,545.51,58.95849081,-1024.358438,TRUE,TRUE,3,21,32103
350594N1189878W001,865957.5779,3886997.72,529.54,329.0452493,-391.1361811,TRUE,TRUE,3,21,32310
350594N1190216W001,862872.9367,3886873.961,442.53,270.514252,-623.47,FALSE,FALSE,1,21,32262
350594N1190734W001,858145.6708,3886686.337,461.51,64.54740157,-1194.144199,TRUE,TRUE,3,21,32258
350594N1190737W001,858118.2931,3886685.258,461.51,63.62581365,-1199.473268,TRUE,TRUE,3,21,32258
350594N1190892W001,856703.7833,3886629.6,494.61,80.16675853,-1450.431667,TRUE,TRUE,3,21,32208
350597N1188470W001,878806.291,3887557.882,644.54,176.9363255,-633.9596719,TRUE,TRUE,3,21,32487
350597N1189353W001,870747.5378,3887225.333,602.53,291.0172047,-404.5470997,TRUE,TRUE,3,21,32433
350600N1188396W001,879480.279,3887619.376,659.54,137.2199213,-618.8332283,TRUE,TRUE,3,21,32507
350600N1189092W001,873128.1706,3887356.179,614.54,240.4146719,-434.2437927,TRUE,TRUE,3,21,32432
350600N1189259W001,871604.0577,3887293.691,608.53,270.1077559,-418.8922441,TRUE,TRUE,3,21,32433
350602N1189188W001,872251.1226,3887342.425,614.53,259.0237664,-422.7209843,TRUE,TRUE,3,21,32435
350603N1190034W001,864529.8829,3887040.361,487.54,320.8270735,-460.0138058,TRUE,TRUE,3,21,32309
350604N1189768W001,866956.9803,3887149.214,524.93,308.3587402,-390.5927034,TRUE,TRUE,3,21,32355
350605N1188927W001,874631.7519,3887473.669,,,,TRUE,TRUE,3,21,32461
350605N1190318W001,861937.2122,3886958.908,415.52,226.8728215,-680.1196325,TRUE,TRUE,3,21,32262
350605N1191502W001,851132.3703,3886534.789,557.01,-42.92707349,-1203.327008,TRUE,TRUE,3,21,32103
350605N1191560W001,850603.0924,3886514.344,566.51,-83.51624672,-1295.271168,TRUE,TRUE,3,21,32048
350605N1191652W001,849763.5506,3886481.978,577.01,-148.7514829,-1454.117297,TRUE,TRUE,3,21,32048
350605N1192366W001,843248.0803,3886233.441,585.51,-221.3715617,-1312.024777,TRUE,TRUE,3,21,31945
350606N1188737W001,876365.3273,3887556.465,617.54,209.0455774,-575.2168898,TRUE,TRUE,3,21,32486
350608N1189927W001,865504.1404,3887135.1,527.54,351.6184121,-387.8746982,TRUE,TRUE,3,21,32309
350611N1188860W001,875240.4742,3887565.511,614.54,209.6177559,-517.5239764,TRUE,TRUE,3,21,32461
350611N1190924W001,856404.3533,3886806.812,501.505,107.4918766,-1497.495,FALSE,FALSE,1,21,32208
350616N1190174W001,863246.4674,3887133.458,468.53,316.4225853,-548.2745932,TRUE,TRUE,3,21,32262
350616N1190835W001,857214.3541,3886894.211,482.3,76.46318898,-1338.33143,TRUE,TRUE,3,21,32208
350619N1188579W001,877801.3206,3887760.635,629.14,196.2069291,-617.9672835,TRUE,TRUE,3,21,32487
350619N1189124W001,872827.4666,3887555.074,612.54,246.5003018,-425.9819816,TRUE,TRUE,3,21,32435
350625N1190567W001,859656.0768,3887090.617,407.5,104.7565617,-950.5291995,TRUE,TRUE,3,21,32259
350625N1191759W001,848778.6077,3886666.398,574.51,-186.6609318,-1531.228517,TRUE,TRUE,3,21,32048
350628N1190646W001,858933.8385,3887095.393,427.5,84.19658793,-1050.401181,TRUE,TRUE,3,21,32258
350636N1188417W001,879271.9284,3888010.96,645.55,137.2658793,-615.0727034,TRUE,TRUE,3,21,32507
350647N1190838W001,857173.4463,3887237.191,466.59,72.92188976,-1309.712625,TRUE,TRUE,3,21,32208
350655N1190524W001,860035.2783,3887439.127,395.49,135.1878346,-877.1930709,TRUE,TRUE,3,21,32211
350658N1191134W001,854467.6184,3887253.446,494.49,92.79643045,-1036.054291,TRUE,TRUE,3,21,32160
350661N1189626W001,868227.2443,3887834.318,542.52,331.6315486,-372.7162205,TRUE,TRUE,3,21,32356
350661N1189967W001,865115.448,3887708.664,482.53,359.3758005,-405.0349606,TRUE,TRUE,3,21,32309
350661N1191134W001,854466.3188,3887286.741,497.49,98.1333727,-1026.399436,TRUE,TRUE,3,21,32160
350664N1190295W001,862120.9972,3887622.107,397.5,256.0154199,-646.1049869,TRUE,TRUE,3,21,32262
350666N1190396W001,861198.4629,3887607.597,390.5,209.5461942,-726.263189,TRUE,TRUE,3,21,32211
350667N1188431W001,879129.7924,3888349.716,632.55,126.1804462,-611.9176509,TRUE,TRUE,3,21,32488
350667N1189848W001,866198.6921,3887818.987,505.52,363.2132415,-367.7467323,TRUE,TRUE,3,21,32310
350669N1190295W001,862118.7841,3887677.601,400.5,265.148622,-635.8474409,TRUE,TRUE,3,21,32262
350672N1189013W001,873816.2627,3888184.99,578.54,192.1199213,-451.4775197,TRUE,TRUE,3,21,32462
350675N1188645W001,877173.1562,3888357.174,606.54,158.7375066,-608.2749606,TRUE,TRUE,3,21,32486
350675N1189359W001,870657.4411,3888088.843,,,,TRUE,TRUE,3,21,32357
350686N1192609W001,840996.9216,3887048.848,542.51,-242.8397375,-1234.964738,TRUE,TRUE,3,21,31892
350689N1189516W001,869218.4215,3888185.859,,,,TRUE,TRUE,3,21,32356
350694N1191380W001,852207.3745,3887565.648,501.78,105.237021,-873.8243307,TRUE,TRUE,3,21,32104
350694N1191649W001,849752.8863,3887470.776,532.49,-109.4663648,-1319.399108,TRUE,TRUE,3,21,32048
350694N1192187W001,844843.9887,3887283.031,531.5,-202.0593832,-1359.678478,TRUE,TRUE,3,21,31946
350694N1192420W001,842718.0486,3887202.548,524.5,-231.4580052,-1299.70899,TRUE,TRUE,3,21,31893
350697N1189967W001,865099.3815,3888108.228,469.52,379.2161942,-388.2178609,TRUE,TRUE,3,21,32309
350697N1190170W001,863247.0074,3888033.93,422.51,336.2760761,-512.4473491,TRUE,TRUE,3,21,32263
350697N1191560W001,850563.6777,3887535.386,518.39,-51.75986877,-1182.986903,TRUE,TRUE,3,21,32048
350700N1190752W001,857935.0335,3887856.318,424.18,67.67757218,-1121.571772,TRUE,TRUE,3,21,32210
350703N1191315W001,852796.5895,3887688.558,490.48,164.9770472,-761.2867323,TRUE,TRUE,3,21,32104
350703N1191315W002,852796.5895,3887688.558,490.48,164.9790157,-761.2831234,TRUE,TRUE,3,21,32104
350703N1191315W003,852796.5895,3887688.558,490.48,164.9809843,-761.2795144,TRUE,TRUE,3,21,32104
350705N1190132W001,863590.2003,3888136.601,436.51,362.3203675,-468.1330446,TRUE,TRUE,3,21,32263
350714N1192282W001,843968.7789,3887472.115,531.49,-196.6331627,-1315.276535,TRUE,TRUE,3,21,31945
350719N1191246W001,853419.2663,3887890.617,484.475,186.175,-715.825,FALSE,FALSE,1,21,32160
350722N1190935W001,856255.638,3888034.814,446.47,59.50510499,-1187.079541,TRUE,TRUE,3,21,32208
350722N1191021W001,855470.9418,3888004.058,462.47,74.61698163,-1103.494567,TRUE,TRUE,3,21,32160
350722N1191316W001,852779.2719,3887899.073,487.18,188.864252,-712.12,FALSE,FALSE,1,21,32104
350725N1190168W001,863252.8232,3888345.43,436.5,374.8248031,-463.8395669,TRUE,TRUE,3,21,32263
350725N1190552W001,859748.9876,3888205.912,379.47,138.509042,-852.9341995,TRUE,TRUE,3,21,32211
350744N1188445W001,878966.3487,3889199.061,612.55,88.49750656,-595.2419948,TRUE,TRUE,3,21,32488
350744N1188448W001,878938.9734,3889197.918,611.55,88.36922572,-596.4854331,TRUE,TRUE,3,21,32488
350744N1188559W001,877926.0904,3889155.689,597.55,101.9148294,-612.8827428,TRUE,TRUE,3,21,32488
350747N1189003W001,873873.2349,3889021.207,552.54,152.54,-447.46,FALSE,FALSE,1,21,32462
350750N1188518W001,878297.4421,3889237.872,603.55,98.20190289,-603.5503937,TRUE,TRUE,3,21,32488
350750N1188828W001,875468.7111,3889120.418,562.54,90.70961942,-607.9826378,TRUE,TRUE,3,21,32463
350753N1188467W001,878761.4281,3889290.579,608.55,88.88792651,-595.7731627,TRUE,TRUE,3,21,32488
350756N1191534W001,850775.6146,3888199.348,480.47,-24.06182415,-1076.281312,TRUE,TRUE,3,21,32049
350761N1188467W001,878757.7226,3889379.376,608.55,87.44107612,-591.1576772,TRUE,TRUE,3,21,32488
350761N1190401W001,861110.8974,3888660.17,369.47,245.446378,-648.2576903,TRUE,TRUE,3,21,32211
350764N1189638W001,868071.3859,3888973.092,511.5,367.0124672,-353.9895013,TRUE,TRUE,3,21,32312
350766N1188954W001,874311.6558,3889250.524,557.54,107.3749738,-542.8950394,TRUE,TRUE,3,21,32462
350766N1189207W001,872003.1318,3889155.615,544.52,172.1268898,-531.3320997,TRUE,TRUE,3,21,32359
350766N1190413W001,860999.2006,3888711.309,369.47,242.2442782,-652.0565748,TRUE,TRUE,3,21,32211
350766N1191071W001,854995.6284,3888474.542,437.46,74.6607874,-968.4412467,TRUE,TRUE,3,21,32161
350767N1190206W001,862887.4521,3888797.717,392.49,359.8426903,-473.3456299,TRUE,TRUE,3,21,32263
350767N1190295W001,862075.4034,3888765.289,376.48,311.6666798,-546.3425066,TRUE,TRUE,3,21,32263
350767N1190317W001,861874.6728,3888757.284,,,,TRUE,TRUE,3,21,32212
350767N1192615W001,840908.4247,3887945.717,507.5,-234.7093176,-1219.50853,TRUE,TRUE,3,21,31835
350769N1190473W001,860450.4336,3888722.85,365.46,200.1578346,-714.4819291,TRUE,TRUE,3,21,32211
350769N1191015W001,855505.2605,3888527.832,432.46,58.34385827,-1027.823136,TRUE,TRUE,3,21,32161
350769N1191784W001,848489.1401,3888255.779,500.48,-134.0009711,-1318.013438,TRUE,TRUE,3,21,31998
350772N1188966W001,874199.4143,3889312.606,554.54,101.2342257,-548.3681365,TRUE,TRUE,3,21,32462
350772N1190953W001,856069.633,3888583.299,423.45,46.62552493,-1069.440092,TRUE,TRUE,3,21,32209
350772N1191087W001,854847.0439,3888535.425,439.46,82.50658793,-936.2460367,TRUE,TRUE,3,21,32161
350772N1191178W001,854016.7819,3888503.008,447.46,126.3018635,-808.2870472,TRUE,TRUE,3,21,32161
350772N1191359W001,852365.3907,3888438.756,460.46,123.2972703,-784.0567323,TRUE,TRUE,3,21,32105
350772N1191495W001,851124.5744,3888390.677,474.47,14.07826772,-992.9709449,TRUE,TRUE,3,21,32105
350772N1191573W001,850412.9327,3888363.179,483.47,-41.35447507,-1109.344961,TRUE,TRUE,3,21,32049
350772N1191731W001,848971.409,3888307.649,496.47,-117.1605774,-1281.282953,TRUE,TRUE,3,21,32049
350778N1190826W001,857225.741,3888695.417,400.45,45.10124672,-1053.54836,TRUE,TRUE,3,21,32209
350781N1190731W001,858091.1905,3888762.865,384.45,67.73149606,-976.3446194,TRUE,TRUE,3,21,32210
350783N1189668W001,867789.1086,3889172.88,511.5,394.5967848,-328.6571522,TRUE,TRUE,3,21,32312
350783N1189730W001,867223.4099,3889149.975,499.5,410.769685,-315.738189,TRUE,TRUE,3,21,32310
350783N1189907W001,865608.4395,3889084.778,,,,TRUE,TRUE,3,21,32265
350783N1192268W001,844067.4936,3888242.716,501.48,-180.3218373,-1285.83168,TRUE,TRUE,3,21,31947
350783N1192757W001,839606.2803,3888074.727,520.51,-240.0539764,-1167.006732,TRUE,TRUE,3,21,31834
350783N1192796W001,839250.4817,3888061.424,533.51,-235.8991207,-1147.228517,TRUE,TRUE,3,21,31834
350786N1191720W001,849065.7932,3888466.883,489.47,-108.397126,-1252.387283,TRUE,TRUE,3,21,32049
350789N1190735W001,858051.1929,3888850.215,388.45,72.54547244,-960.4906168,TRUE,TRUE,3,21,32210
350789N1191632W001,849867.3694,3888531.087,488.47,-63.00408136,-1155.583478,TRUE,TRUE,3,21,32049
350789N1191805W001,848289.0292,3888470.39,499.47,-123.1310499,-1290.592992,TRUE,TRUE,3,21,31998
350791N1190341W001,861645.0809,3889014.93,375.47,306.22,-548.3131365,TRUE,TRUE,3,21,32212
350791N1191002W001,855614.3047,3888776.646,429.45,59.62322835,-991.8961286,TRUE,TRUE,3,21,32209
350791N1191546W001,850651.1244,3888583.559,480.47,-11.10185039,-1041.294764,TRUE,TRUE,3,21,32049
350791N1191596W001,850194.9551,3888565.948,482.47,-45.8292126,-1112.173045,TRUE,TRUE,3,21,32049
350791N1191910W001,847330.2331,3888455.882,497.48,-142.4796457,-1316.419934,TRUE,TRUE,3,21,31998
350792N1189223W001,871845.3157,3889438.216,519.52,147.0964436,-568.5685827,TRUE,TRUE,3,21,32359
350794N1191857W001,847812.4908,3888507.691,499.47,-131.0306562,-1300.805591,TRUE,TRUE,3,21,31998
350800N1190378W001,861303.5228,3889101.375,362.46,276.6322441,-581.0724803,TRUE,TRUE,3,21,32212
350802N1190260W001,862379.2386,3889166.494,,,,TRUE,TRUE,3,21,32263
350803N1190734W001,858054.187,3889005.956,377.45,66.62355643,-942.2819554,TRUE,TRUE,3,21,32210
350817N1188828W001,875437.9464,3889864.088,539.55,20.38070866,-683.7774278,TRUE,TRUE,3,21,32463
350819N1189128W001,872699.814,3889773.456,507.53,65.15532808,-657.8453281,TRUE,TRUE,3,21,32401
350819N1192093W001,845648.8491,3888702.899,487.475,-152.2480971,-1286.828478,TRUE,TRUE,3,21,31947
350822N1188648W001,877077.9894,3889987.683,570.55,49.48799213,-629.6819554,TRUE,TRUE,3,21,32463
350822N1189099W001,872963.0413,3889817.625,512.53,49.70125984,-674.6304331,TRUE,TRUE,3,21,32400
350825N1191999W001,846503.8594,3888802.185,486.47,-137.885643,-1281.494239,TRUE,TRUE,3,21,31998
350827N1189860W001,866017.5765,3889590.421,453.19,454.9454462,-281.5296194,TRUE,TRUE,3,21,32266
350833N1189632W001,868095.07,3889741.155,480.49,370.6205774,-352.7616404,TRUE,TRUE,3,21,32312
350833N1190527W001,859929.5664,3889413.62,358.445,189.8574016,-684.6809843,TRUE,TRUE,3,21,32211
350839N1192126W001,845339.3487,3888913.401,468.47,-160.5821654,-1278.85185,TRUE,TRUE,3,21,31947
350841N1189399W001,870217.2652,3889916.429,501.5,243.9714567,-484.7604987,TRUE,TRUE,3,21,32359
350842N1191092W001,854771.0569,3889310.537,408.44,65.30023622,-855.0685302,TRUE,TRUE,3,21,32161
350842N1192698W001,840120.0057,3888749.649,484.5,-234.2139108,-1176.866142,TRUE,TRUE,3,21,31835
350844N1188426W001,879093.3562,3890316.275,609.56,58.89858268,-547.5312073,TRUE,TRUE,3,21,32488
350844N1189388W001,870316.2663,3889953.822,500.5,236.613189,-492.7982283,TRUE,TRUE,3,21,32359
350844N1190218W001,862743.8035,3889647.956,,,,TRUE,TRUE,3,21,32263
350844N1191901W001,847389.8292,3889047.226,467.46,-130.7388189,-1260.758176,TRUE,TRUE,3,21,31998
350844N1191903W001,847371.5839,3889046.528,468.46,-131.043937,-1261.221102,TRUE,TRUE,3,21,31998
350847N1191092W001,854768.8876,3889366.03,404.44,62.80384514,-851.4130184,TRUE,TRUE,3,21,32161
350847N1191448W001,851521.1468,3889239.649,444.45,46.30072178,-876.3324803,TRUE,TRUE,3,21,32105
350847N1191956W001,846886.8103,3889061.329,468.47,-136.5434514,-1266.492927,TRUE,TRUE,3,21,31998
350855N1192766W001,839494.2861,3888870.695,494.5,-232.6909449,-1147.461286,TRUE,TRUE,3,21,31835
350858N1190182W001,863066.0252,3889816.475,398.46,,-318.1403937,TRUE,TRUE,3,21,32263
350858N1190435W001,860757.8807,3889724.418,358.84,273.576811,-547.8585564,TRUE,TRUE,3,21,32212
350858N1191671W001,849482.0697,3889283.159,460.45,-62.34265092,-1110.878084,TRUE,TRUE,3,21,32107
350861N1190085W001,863949.6369,3889885.223,414.47,,-265.944042,TRUE,TRUE,3,21,32264
350861N1190999W001,855611.233,3889554.617,402.43,47.48249344,-881.1635039,TRUE,TRUE,3,21,32209
