Name,X,Y,ObsWL,SimWL,Residual,pt_size,color
362267N1199588W001,773348.5201,4013382.904,106.5,-30.932000000000006,137.432,12.723139511240152,#A00000
360794N1199671W001,773113.1996,3997014.3519999995,-38.6,98.81199999999998,-137.41199999999998,12.7222864663853,#4B0082
364593N1201939W001,751462.2662000001,4038554.452,215.9118181818182,78.75363636363636,137.1581818181818,12.711455153745062,#A00000
361481N1203488W001,738524.8922999997,4003631.702999998,338.37064516129044,475.5096774193549,-137.13903225806453,12.71063756838476,#4B0082
368495N1206393W001,710475.9223999999,4080778.3470000005,155.01,17.964166666666667,137.04583333333332,12.706657649958562,#A00000
368814N1206038W001,713552.6982,4084396.7669999995,-11.713999999999999,125.11,-136.82399999999998,12.697179147127738,#4B0082
363569N1201660W001,754296.9152999999,4027265.0839999993,39.13714285714286,-97.5142857142857,136.65142857142857,12.689800193819764,#A00000
364297N1202113W001,749997.6797000001,4035224.6939999987,33.938750000000006,-102.67187499999999,136.61062500000003,12.688054799666197,#A00000
368916N1206916W001,705699.2386,4085335.5810000002,172.18,35.574,136.606,12.687856946420931,#A00000
360792N1199674W001,773086.8692,3996991.316,221.69,85.36,136.32999999999998,12.676043850551435,#A00000
362933N1201393W001,756902.2183999998,4020278.5439999998,114.17692307692306,-22.090769230769226,136.26769230769233,12.67337536052415,#A00000
367854N1204587W001,726769.9654,4074079.1759999995,187.71,51.52363636363636,136.18636363636367,12.669891329243972,#A00000
362778N1198875W001,779576.6467,4019257.057,1.6500000000000021,137.8,-136.14999999999998,12.668333214302717,#4B0082
365308N1202710W001,744326.6379,4046289.637000001,68.15444444444444,-67.97999999999999,136.13444444444445,12.667666623813197,#A00000
361092N1201102W001,760125.2285999997,3999928.2709999997,2.0111111111111137,138.09222222222223,-136.08111111111108,12.665380881527662,#4B0082
363067N1200671W002,763342.6521,4021959.7189999996,62.4,198.45999999999998,-136.06,12.664475984801031,#4B0082
368607N1205108W001,721902.3434,4082312.124,9.823333333333332,145.83333333333334,-136.01,12.662332528272378,#4B0082
365814N1203521W001,736909.5787,4051701.2010000004,101.62,-34.378,135.998,12.661818040082773,#A00000
364875N1202249W002,748593.4603000002,4041603.09,77.39142857142858,-58.56285714285714,135.9542857142857,12.659943641128189,#A00000
366484N1204381W001,729015.1783999999,4058926.740999999,123.47538461538463,259.29153846153844,-135.81615384615387,12.654018785215419,#4B0082
363564N1201929W001,751884.1899,4027139.0889999997,1.1,-134.56,135.66,12.647317287684748,#A00000
369107N1198121W001,784019.3516,4089714.2169999997,90.4,226.03,-135.63,12.646029366269003,#4B0082
365054N1204069W001,732232.9992,4043134.6260000006,18.96666666666668,-116.45333333333333,135.42,12.63700992523423,#A00000
363808N1203460W001,738068.9121,4029457.945,156.92,21.513333333333332,135.40666666666667,12.63643702628372,#A00000
364582N1202118W001,749861.3548999998,4038385.809,237.24454545454543,102.11181818181817,135.13272727272727,12.624660307842431,#A00000
361814N1199382W001,775359.4374,4008414.465,-42.099999999999994,92.90333333333335,-135.00333333333333,12.619093481564443,#4B0082
367552N1205133W001,721984.0294000001,4070600.0990000004,244.16,109.171,134.989,12.618476664348043,#A00000
365596N1202615W001,745086.3394999999,4049509.5200000005,191.31500000000003,56.553,134.762,12.60870363132766,#A00000
367486N1204599W001,726771.2921999999,4069993.0,212.85846153846157,78.15230769230769,134.70615384615382,12.606298025044584,#A00000
363860N1200940W001,760661.9611,4030686.198,239.73499999999999,105.22749999999999,134.5075,12.597736848195858,#A00000
365021N1201885W001,751807.6209,4043317.78,192.93,58.555,134.375,12.59202311936963,#A00000
366467N1204243W001,730254.1029000002,4058771.1519999993,119.66666666666667,253.82500000000002,-134.15833333333336,12.582673842137375,#4B0082
365178N1201702W001,753395.789,4045107.962,184.70999999999998,50.581,134.12900000000002,12.581407513769646,#A00000
368802N1206910W001,705783.3253,4084071.9710000004,147.6175,13.489999999999998,134.12750000000003,12.581342754620469,#A00000
366328N1205046W001,723114.4788000002,4057039.078,51.371578947368434,-82.61578947368422,133.98736842105262,12.575291288820884,#A00000
365120N1202250W001,748506.1195,4044321.406999999,202.89333333333335,69.13499999999999,133.75833333333335,12.565393782026332,#A00000
366256N1205416W001,719826.1676,4056154.793,-11.600000000000005,-145.198,133.598,12.558460105048596,#A00000
367562N1205133W001,721981.1459,4070711.0579999993,244.13000000000002,110.564,133.56599999999997,12.557075754705425,#A00000
365892N1203857W001,733879.1952,4052484.3350000004,85.18333333333334,-47.73666666666666,132.92,12.52909363306587,#A00000
384569N1219522W002,591421.5166,4257030.925,20.458,153.3,-132.84199999999998,12.525710390253609,#4B0082
364769N1202474W001,746611.0741000002,4040369.024999999,23.800000000000008,-108.910625,132.710625,12.52000976562086,#A00000
362069N1200125W001,768588.2759999998,4011035.556000001,-27.974999999999994,104.72875,-132.70374999999999,12.519711367911958,#4B0082
388672N1213019W001,647320.5579999995,4303409.951000002,54.48135135135135,187.10567567567568,-132.6243243243243,12.5162634706021,#4B0082
369049N1207285W001,702375.4821999999,4086732.3500000006,166.07285714285715,33.699999999999996,132.37285714285716,12.505340374924035,#A00000
363139N1200832W001,761872.564,4022714.913,137.0,4.63,132.37,12.505216208311776,#A00000
360944N1199406W001,775447.8265,3998753.6339999996,-13.25,118.96000000000001,-132.20999999999998,12.49826073804208,#4B0082
366470N1205230W005,721428.3548,4058572.0319999987,231.4642857142857,363.4857142857143,-132.02142857142857,12.490057814102963,#4B0082
361540N1202831W001,744418.8483000001,4004449.8360000006,263.6666666666667,395.68,-132.01333333333335,12.489705537276983,#4B0082
363867N1200988W001,760228.9663000001,4030750.9149999996,240.43142857142857,108.54428571428572,131.88714285714286,12.484212766103859,#A00000
363858N1203741W001,735532.665,4029943.776,-289.89,-158.11,-131.77999999999997,12.47954702939101,#4B0082
364944N1203738W001,735231.2791,4041994.48,35.14999999999999,-96.48375,131.63375,12.473175236175903,#A00000
363058N1201682W001,754265.6264,4021589.1610000003,54.05,-77.385,131.435,12.464510456186082,#A00000
364581N1202696W001,744680.8150999998,4038226.332999999,25.955555555555545,-105.45999999999998,131.41555555555556,12.463662397137991,#A00000
362103N1202282W001,749180.4027,4010836.455,-20.0,111.33,-131.32999999999998,12.459930191759458,#4B0082
360947N1201024W001,760875.5142,3998340.269000001,3.2188235294117646,134.46529411764706,-131.2464705882353,12.456285200196236,#4B0082
366269N1203879W001,733568.5332,4056662.153,-30.44,100.74,-131.18,12.453383779477575,#4B0082
362006N1195654W001,808822.8515000002,4011668.949,47.92705882352941,179.10529411764705,-131.17823529411763,12.4533067405932,#4B0082
363861N1200989W001,760221.9959,4030684.066,241.08249999999998,109.905,131.17749999999998,12.453274640905105,#A00000
361378N1199857W001,771236.6876999998,4003442.526,254.09636363636358,122.97727272727273,131.1190909090909,12.450724470927195,#A00000
362483N1201782W001,753553.5885,4015182.6789999995,79.47,-51.6,131.07,12.448580698060349,#A00000
361675N1201735W001,754237.4913999999,4006229.465999999,-14.345714285714289,116.64142857142858,-130.98714285714286,12.444961461583995,#4B0082
363500N1201410W001,756563.4043,4026565.5810000002,24.899999999999995,155.88000000000002,-130.98000000000002,12.444649404852909,#4B0082
362844N1198874W001,779562.0642,4019989.7430000002,216.01,85.095,130.91500000000002,12.441809297484381,#A00000
365892N1204243W001,730425.2976,4052391.0259999996,-58.9,-189.756,130.856,12.439230743367318,#A00000
364582N1202118W002,749861.3549,4038385.809,224.44,93.66,130.78,12.435908359199107,#A00000
364408N1201385W001,756488.9841,4036647.687,120.9,-9.88,130.78,12.435908359199107,#A00000
365372N1203885W001,733785.4250000004,4046707.662,29.312903225806483,-101.42645161290321,130.73935483870966,12.434131136151521,#A00000
362522N1198877W001,779650.0461999999,4016415.6710000024,8.670000000000002,139.394,-130.72400000000002,12.433459668884131,#4B0082
361792N1203718W001,736361.6981000003,4007026.0649999985,341.6299999999999,472.0768965517242,-130.44689655172414,12.421335147508987,#4B0082
363139N1199588W001,773044.3836000001,4023059.2169999997,-0.38571428571428584,129.7785714285714,-130.16428571428568,12.408956381470029,#4B0082
362264N1201396W001,757094.6432,4012854.436,98.96,-31.2,130.16,12.408768557561329,#A00000
366858N1205318W001,720530.7327,4062856.875,77.6,-52.53,130.13,12.40745370360976,#A00000
360939N1200029W003,769838.8712,3998523.292,243.59,113.50833333333333,130.08166666666662,12.405335008962544,#A00000
358625N1191442W001,848199.3900000004,3975567.812000003,161.1258974358973,291.1833333333333,-130.05743589743588,12.404272703571932,#4B0082
361894N1199052W001,778299.7926000002,4009396.454,99.44000000000001,-30.33857142857143,129.77857142857144,12.392039827378214,#A00000
365384N1202161W001,749218.5325,4047273.855,-71.0,58.7,-129.7,12.388590782006348,#4B0082
363570N1200490W001,764797.7975000001,4027590.724,245.15125,115.45749999999998,129.69375,12.388316381274274,#A00000
367658N1205304W001,720426.9075000001,4071736.7159999986,168.6370588235294,38.95117647058822,129.68588235294115,12.387970949775958,#A00000
369049N1207454W001,700869.5856999998,4086696.6150000016,163.25058823529415,33.581176470588225,129.6694117647059,12.387247769531754,#A00000
362314N1196527W001,800852.3796000005,4014812.217,185.99603921568624,56.52470588235294,129.47133333333335,12.378547066006861,#A00000
365174N1201518W001,755045.1377,4045112.2100000004,172.4,42.92875,129.47125,12.378543404144487,#A00000
364278N1203738W001,735432.7128999999,4034604.698,71.4,-58.045,129.445,12.37738985883845,#A00000
369135N1207265W001,702530.9441999999,4087690.82,150.74916666666667,21.344166666666666,129.405,12.37563185058307,#A00000
369216N1207057W001,704362.5256,4088633.961,139.89999999999998,10.54,129.35999999999999,12.373653766490344,#A00000
368954N1206374W001,710519.2655999999,4085875.487000001,151.28666666666666,22.121666666666666,129.165,12.36507809036084,#A00000
368727N1206543W001,709075.0804999997,4083319.5840000007,168.66238095238094,39.65,129.01238095238094,12.358361719560657,#A00000
361544N1202829W001,744435.6021999997,4004494.722,270.3945454545455,399.07727272727277,-128.68272727272725,12.34384094003117,#4B0082
366326N1205129W001,722372.8129000001,4056997.6180000002,-63.6857142857143,-192.36285714285717,128.67714285714285,12.343594794294393,#A00000
361272N1201999W001,751991.2958,4001688.978,16.5,145.1525,-128.6525,12.342508540882832,#4B0082
397473N1221559W001,572317.5011,4400051.227999994,75.07948275862068,203.52051724137928,-128.44103448275862,12.33318289284871,#4B0082
365053N1202888W001,742812.3929999999,4043415.058,18.3,146.605,-128.30499999999998,12.327179701938165,#4B0082
360581N1199724W001,772709.3967,3994635.94,-29.25,98.9175,-128.16750000000002,12.321108602959342,#4B0082
368833N1206176W001,712317.3582,4084576.784,-14.408666666666667,113.54,-127.94866666666667,12.311439637228617,#4B0082
364478N1203841W001,734448.9313,4036798.7339999997,-29.05,-156.63,127.58,12.29513169467271,#A00000
369104N1206934W001,705488.3677000002,4087417.6869999995,148.74250000000004,21.333333333333332,127.40916666666668,12.287566906409312,#A00000
361377N1200839W001,762398.2802,4003161.4280000003,-103.2,24.06,-127.26,12.2809574061779,#4B0082
361678N1201763W001,753984.6062000002,4006255.4180000005,-100.29999999999998,26.8675,-127.16750000000002,12.276856831582107,#4B0082
362256N1202227W001,749626.3009999995,4012548.2759999973,13.677777777777774,140.80370370370372,-127.1259259259259,12.27501334482252,#4B0082
367000N1205316W001,720508.0207000001,4064432.928000002,161.8692307692307,288.94615384615383,-127.0769230769231,12.272840062598382,#4B0082
382487N1220758W001,580868.3231000005,4233813.177999991,27.99823529411766,155.03882352941176,-127.04058823529412,12.27122833746589,#4B0082
362847N1201716W001,754028.7391,4019238.9479999994,30.55333333333333,-96.44833333333334,127.00166666666665,12.269501615717823,#A00000
363128N1202385W001,747929.7561000001,4022183.259000001,11.008571428571427,-115.90642857142856,126.915,12.265655773189593,#A00000
363136N1199941W001,769875.2417,4022926.7610000004,-5.385714285714286,121.41142857142857,-126.79714285714286,12.26042374234393,#4B0082
359814N1192748W001,835896.0919000002,3988306.1550000007,134.65454545454548,261.4363636363637,-126.7818181818182,12.259743255590609,#4B0082
363852N1201210W001,758242.1562,4030524.817000001,248.83090909090907,122.05636363636363,126.77454545454545,12.259420298334433,#A00000
363429N1200128W001,768095.3498999999,4026126.004,240.7190909090909,113.9890909090909,126.73,12.257441982972864,#A00000
365285N1199318W001,774711.3185999999,4046949.953999997,27.837058823529446,-98.88235294117646,126.71941176470588,12.25697169600714,#A00000
364542N1203741W001,735326.0126,4037533.240000001,61.04285714285714,-65.5657142857143,126.60857142857144,12.252047432737362,#A00000
362036N1201391W001,757214.2916,4010325.86,84.94,-41.515,126.455,12.24522120725066,#A00000
364128N1203371W001,738769.4403,4033030.5850000004,65.0909090909091,-61.287272727272736,126.37818181818184,12.241805096076957,#A00000
364217N1202757W001,744248.2071000001,4034171.9109999994,18.857142857142858,-107.34190476190477,126.1990476190476,12.233834947116128,#A00000
362775N1200943W001,760997.0986,4018645.8340000003,52.99,-73.15666666666668,126.14666666666666,12.231503312854725,#A00000
365522N1203518W001,737025.7067,4048461.9140000003,-45.3,-171.41444444444446,126.11444444444444,12.230068764012287,#A00000
361104N1199678W001,772942.7978,4000452.2769999993,234.72000000000003,108.69428571428571,126.02571428571426,12.226117507211221,#A00000
361800N1203366W001,739525.5912999996,4007201.2029999983,320.1000000000002,446.0489285714285,-125.94892857142857,12.222697027516539,#4B0082
363139N1200760W001,762519.1542999999,4022734.447,80.0,205.8814285714286,-125.88142857142857,12.219689325976391,#4B0082
362100N1198874W001,779827.5197,4011733.6619999995,209.07000000000002,83.60000000000001,125.47,12.201339205648582,#A00000
366086N1202778W001,743473.1435000001,4054905.211,156.8,31.377000000000002,125.423,12.199241045713768,#A00000
365017N1203702W001,735531.6725,4042813.28,-3.21,-128.54,125.33,12.195088208674374,#A00000
365453N1202613W001,745149.4482,4047923.2739999997,146.74,21.41,125.32999999999998,12.195088208674374,#A00000
361961N1200999W001,760764.4474,4009598.4189999998,153.59241379310345,28.339310344827588,125.25310344827587,12.19165329378443,#A00000
365742N1204338W001,729619.7061,4050703.906,-44.300000000000004,-169.52714285714282,125.22714285714285,12.190493414373776,#A00000
365600N1203804W001,734441.7687,4049257.2469999976,12.893548387096772,-112.31322580645161,125.20677419354838,12.189583289539803,#A00000
363339N1200679W001,763179.2365,4024975.767,-2.280000000000001,122.505,-124.785,12.170720657146521,#4B0082
363278N1201579W001,755118.9097999999,4024057.4569999995,105.52857142857144,230.05999999999997,-124.53142857142859,12.159365061302932,#4B0082
364724N1203157W001,740504.5141,4039696.94,21.800000000000004,-102.61999999999998,124.42,12.15437134042076,#A00000
375008N1211953W001,659522.7583,4151959.815,-67.41,56.92,-124.33,12.150336317797773,#4B0082
362694N1202160W001,750088.9083,4017425.566,23.99,-100.27,124.25999999999999,12.147196957082977,#A00000
364133N1202652W001,745216.2326000001,4033266.501,-11.293333333333331,-135.51000000000002,124.21666666666668,12.14525310016182,#A00000
361942N1203371W001,739437.3493000005,4008775.524000001,320.62612903225806,444.7825806451613,-124.15645161290321,12.142551396018025,#4B0082
366567N1205954W001,714928.1486999999,4059483.599,39.98571428571428,-84.16142857142859,124.14714285714285,12.142133676147619,#A00000
361089N1199857W001,771336.2399999996,4000235.6640000013,247.28857142857143,123.15750000000003,124.1310714285714,12.141412452134217,#A00000
383900N1219348W002,593025.5028,4249624.812,65.63875,189.7025,-124.06375,12.138390817348796,#4B0082
361231N1199855W001,771305.3388,4001811.910999999,246.01916666666668,122.05666666666666,123.96249999999998,12.133844798630884,#A00000
365672N1204702W001,726382.512,4049840.828,10.133333333333333,-113.82166666666667,123.95499999999998,12.133507982662067,#A00000
362914N1201696W001,754186.6566000002,4019987.641000001,44.09666666666666,-79.83733333333333,123.934,12.132564843736596,#A00000
361328N1201641W001,755195.7237,4002403.87,-74.04,49.745000000000005,-123.78500000000001,12.12587075244001,#4B0082
365132N1199138W001,776377.8841999997,4045303.672999999,48.60999999999999,-75.14684210526316,123.75684210526316,12.124605256154627,#A00000
363283N1199716W001,771844.7809,4024621.0519999997,-3.6999999999999997,119.99333333333334,-123.69333333333333,12.12175046174537,#4B0082
365324N1202249W001,748449.7757,4046585.3020000006,191.92454545454547,68.49727272727273,123.42727272727274,12.10978274887825,#A00000
361678N1196904W001,797703.8409000001,4007637.711,158.47545454545457,35.088181818181816,123.38727272727273,12.107982387781894,#A00000
363272N1202296W001,748683.1967000001,4023803.9430000004,48.9888888888889,-74.36777777777777,123.35666666666667,12.106604641683553,#A00000
365021N1201885W002,751807.6209,4043317.78,188.53,65.21666666666665,123.31333333333333,12.104653679126303,#A00000
363136N1201491W001,755955.5065,4022505.0719999983,36.59000000000002,-86.50375000000001,123.09375,12.094762277759719,#A00000
361642N1203541W001,737999.2495000003,4005405.0439999998,334.61851851851867,457.65814814814826,-123.03962962962962,12.092323004205639,#4B0082
365847N1204427W001,728792.1830000001,4051847.7269999986,23.223333333333333,-99.63199999999999,122.85533333333333,12.084012510518622,#A00000
369136N1206935W001,705470.8685,4087772.5330000003,144.50083333333336,21.706666666666667,122.79416666666664,12.081252937581862,#A00000
366112N1204879W001,724670.6325,4054681.368,-80.4,-203.01999999999998,122.61999999999998,12.073391531053165,#A00000
362608N1196424W001,801665.2775,4018107.002000001,173.9525925925926,51.464074074074084,122.48851851851852,12.067453117972468,#A00000
362747N1199768W001,771563.8473,4018658.613,252.39,129.92,122.47000000000001,12.066616465749593,#A00000
366944N1204504W001,727779.7009,4064001.547,163.5,41.42,122.08,12.048981853546506,#A00000
365800N1200900W001,760370.1886,4052224.3870000006,-26.666666666666668,95.36833333333334,-122.03500000000001,12.04694527912581,#4B0082
368907N1206716W001,707484.1314000002,4085279.0399999996,163.2536363636364,41.32272727272727,121.93090909090911,12.042232975757626,#A00000
365411N1203702W001,735412.1713,4047185.0520000006,-10.569230769230769,-132.41000000000005,121.8407692307692,12.038150625479306,#A00000
365452N1204440W001,728792.4103,4047461.8130000005,-39.699999999999996,-161.46166666666664,121.76166666666667,12.034566899822877,#A00000
366544N1204516W001,727790.4575999997,4059560.340000002,155.15217391304347,276.8182608695652,-121.66608695652177,12.03023512698264,#4B0082
362622N1200483W001,765181.8153,4017073.192,24.9,146.56,-121.66,12.029959202100432,#4B0082
362844N1200127W001,768304.9453999997,4019634.781000002,200.798,79.18299999999999,121.61500000000001,12.027919114683423,#A00000
365652N1202265W001,748201.4983,4050220.753,-145.3,-23.69,-121.61000000000001,12.027692415006868,#4B0082
361939N1203374W001,739411.2827000001,4008741.4969999986,327.1899999999999,448.62200000000007,-121.43199999999997,12.019618868182327,#4B0082
383773N1218417W003,601174.0025,4248313.55,-44.13166666666667,77.26666666666667,-121.39833333333333,12.018091183745637,#4B0082
362931N1201574W001,755277.0153,4020208.414,29.909999999999997,-91.445,121.35499999999999,12.016124545410696,#A00000
351658N1188695W001,876263.6003,3899249.182,271.7557142857143,150.48285714285717,121.27285714285715,12.01239561325587,#A00000
383773N1218417W002,601174.0025,4248313.55,-43.915,77.26666666666667,-121.18166666666667,12.008254478647679,#4B0082
366883N1203693W002,735045.1523000001,4063520.579,-3.1666666666666665,117.91666666666667,-121.08333333333333,12.003787226829376,#4B0082
365594N1203525W001,736941.0375,4049259.098,227.885,106.845,121.04,12.001818031580054,#A00000
383900N1219348W001,593025.5028,4249624.812,76.215,196.94874999999996,-120.73374999999999,11.987891062437777,#4B0082
363133N1201393W001,756836.5611,4022497.7830000003,54.93333333333334,175.58500000000004,-120.65166666666666,11.98415525503289,#4B0082
383945N1219473W001,591928.1323,4250111.618,85.77714285714286,206.4171428571429,-120.64,11.983624174196784,#4B0082
361717N1201777W001,753846.0580000001,4006684.492,-104.55,15.955,-120.50500000000001,11.977476941446973,#4B0082
365162N1203520W001,737117.7815,4044466.8849999993,-71.46666666666667,-191.82499999999996,120.35833333333335,11.970794562534355,#A00000
361942N1203643W001,736991.1048999998,4008708.680999998,355.35187499999984,475.5640625,-120.21218750000001,11.964131862578085,#4B0082
374983N1211954W001,659519.2386,4151682.253,-15.544999999999998,104.565,-120.11,11.959470790143108,#4B0082
368980N1206793W001,706778.1706000001,4086072.303000001,161.35615384615386,41.276923076923076,120.07923076923075,11.958066926663241,#A00000
354189N1194216W001,824931.9485,3925384.1569999987,-64.37142857142858,55.634285714285724,-120.00571428571428,11.95471196726387,#4B0082
367203N1205179W001,721673.7286,4066716.994,112.0,-8.0,120.0,11.954451150103322,#A00000
363269N1197113W001,795223.3394999998,4025229.7909999974,136.36911764705883,16.73264705882352,119.6364705882353,11.937845792853148,#A00000
365380N1203521W001,737042.2401,4046885.5500000003,-65.87142857142858,-185.4942857142857,119.62285714285713,11.937223465891933,#A00000
361014N1200841W001,762501.2185,3999133.003,-57.599999999999994,61.795,-119.395,11.926801910897808,#4B0082
358108N1200682W001,764902.6312,3966931.334,524.68,405.43,119.24999999999994,11.920164833920774,#A00000
366470N1205230W004,721428.3548,4058572.0319999987,244.30714285714288,363.4857142857143,-119.17857142857143,11.91689385441534,#4B0082
361019N1201024W001,760851.6892,3999139.182,17.400000000000002,136.53,-119.13000000000001,11.914669028422255,#4B0082
383996N1219208W001,594235.7135999987,4250704.277999998,70.26877551020412,189.3315918367347,-119.06281632653055,11.911590916384768,#4B0082
369385N1208288W001,693353.2840000001,4090252.2369999997,32.26,151.28,-119.02000000000001,11.909628774619236,#4B0082
367057N1204054W001,731766.802,4065363.3369999994,187.70545454545456,68.8,118.90545454545455,11.904377769751676,#A00000
363128N1202293W001,748755.9332,4022206.8980000014,5.332727272727275,-113.51090909090908,118.84363636363638,11.901542843269313,#A00000
388145N1213491W002,643331.1395999999,4297486.287,25.367894736842107,144.0421052631579,-118.67421052631579,11.893769344277295,#4B0082
365311N1203810W001,734475.4042000002,4046049.076,-11.633333333333342,-130.245,118.61166666666665,11.890898340663485,#A00000
361147N1201999W001,752031.2852,4000302.008,321.37000000000006,202.786,118.58400000000002,11.889628092823006,#A00000
363283N1199768W001,771377.8718999998,4024606.4310000013,235.98454545454544,117.45636363636366,118.5281818181818,11.88706488536657,#A00000
363856N1201577W001,754948.1005,4030471.597,257.22999999999996,138.882,118.34799999999998,11.878786697054041,#A00000
364655N1202120W001,749819.9851,4039195.314,219.62,101.29,118.33,11.877959367454908,#A00000
366496N1205241W001,721322.5581,4058857.9799999995,-45.1,-163.38,118.28,11.875660899458019,#A00000
366881N1206085W001,713670.1445,4062938.308,-61.78000000000001,56.49250000000001,-118.27250000000001,11.875316087360405,#4B0082
361158N1202899W001,743925.2744999998,4000194.2379999994,280.0647368421053,398.2384210526315,-118.17368421052635,11.870772015387239,#4B0082
367064N1206024W001,714164.4392,4064982.4139999994,-139.32,-21.310000000000002,-118.00999999999999,11.863240768757727,#4B0082
361400N1199310W001,776152.4865999988,4003840.9370000022,222.2927027027028,104.3267567567568,117.96594594594595,11.861212913203845,#A00000
362700N1199770W002,771562.1721,4018136.5089999996,251.14624999999998,133.1875,117.95874999999998,11.860881640087971,#A00000
361383N1201654W001,755060.8917,4003010.7260000003,1.95,119.77,-117.82,11.854492157627643,#4B0082
351225N1193409W001,833477.7538,3892759.268,369.91999999999996,252.11599999999999,117.804,11.853755110559662,#A00000
364651N1202839W001,743377.1582,4038966.8250000007,-16.766666666666662,-134.44333333333333,117.67666666666668,11.847887659201984,#A00000
361853N1191551W001,845798.4243,4011357.388000002,243.3850000000001,361.0456,-117.66060000000002,11.847147090364361,#4B0082
366800N1205991W002,714532.647,4062060.5690000006,203.6826086956522,86.06869565217389,117.61391304347826,11.844994838333408,#A00000
366031N1202805W001,743248.8894999999,4054288.0729999994,159.93545454545455,42.358181818181826,117.57727272727271,11.843305433643042,#A00000
366036N1202798W001,743309.9436999998,4054345.328000001,157.39,39.83272727272728,117.55727272727272,11.842383166411004,#A00000
351092N1191542W001,850558.5093000006,3891925.5629999964,232.0349999999999,349.526,-117.49100000000001,11.839326547346012,#4B0082
363206N1201866W001,752565.3077,4023183.1370000015,40.65538461538461,-76.79153846153847,117.44692307692307,11.837293161898089,#A00000
356452N1193669W001,828974.3465,3950680.15,38.59,155.97666666666666,-117.38666666666666,11.83451275631104,#4B0082
368946N1206532W001,709113.3696,4085751.96,123.02,5.92,117.1,11.821275340735028,#A00000
374218N1211552W001,663239.3535000001,4143262.963,236.18714285714285,119.09,117.09714285714287,11.82114332485911,#A00000
363787N1201034W001,759842.8988,4029850.803999999,245.96333333333337,128.91166666666666,117.05166666666666,11.819041855296922,#A00000
363282N1200674W001,763243.3237,4024344.633,67.0,183.99666666666667,-116.99666666666667,11.816499741906652,#4B0082
387957N1213813W001,640572.3210000003,4295349.906000002,-7.553636363636364,109.43181818181819,-116.98545454545454,11.815981441619366,#4B0082
366122N1205152W001,722225.7269,4054728.775999999,55.93999999999998,-60.979499999999994,116.9195,11.812932072291956,#A00000
363800N1199000W001,778089.6436,4030562.076000001,-9.100000000000001,107.78888888888889,-116.88888888888889,11.81151649348457,#4B0082
361882N1194756W001,816950.3533,4010582.845,88.17,205.01000000000002,-116.84000000000002,11.809255293497328,#4B0082
365454N1202582W001,745426.6843,4047942.28,134.42333333333332,17.680000000000003,116.74333333333334,11.804782891540826,#A00000
363914N1201477W001,755826.2762000001,4031141.6519999993,1.7342857142857138,-115.00857142857141,116.74285714285713,11.804760855421888,#A00000
364581N1203379W001,738558.8892,4038055.0139999995,20.770000000000003,-95.8515,116.62150000000001,11.79914348455469,#A00000
361481N1202638W001,746173.9820999999,4003843.9879999985,262.45571428571424,379.0171428571429,-116.56142857142858,11.796361821068642,#4B0082
363717N1200967W001,760467.4468,4029092.118,252.1688888888889,135.61111111111111,116.55777777777777,11.796192744564065,#A00000
358456N1191215W001,850324.7941000008,3973773.263000002,196.79999999999993,313.1492,-116.34919999999998,11.786528635293191,#4B0082
364940N1202430W001,746951.0365,4042277.747,234.04166666666666,117.72000000000001,116.32166666666667,11.78525227644985,#A00000
375045N1212088W001,658321.5354,4152347.55,-1.6230000000000002,114.69,-116.313,11.784850485750834,#4B0082
364572N1202849W001,743312.2373,4038087.7139999997,-39.1,-155.22,116.12,11.775899034419355,#A00000
365600N1203968W001,732973.75,4049217.3639999996,24.189999999999998,-91.8525,116.04249999999999,11.772302446552454,#A00000
368835N1206270W001,711478.9513,4084578.095,-54.29600000000001,61.67,-115.96600000000001,11.768751088218169,#4B0082
364286N1203029W001,741787.6264000001,4034868.9620000003,13.042857142857148,-102.92285714285715,115.96571428571428,11.768737822312989,#A00000
365020N1202071W001,750141.6728999999,4043258.1680000005,193.71750000000003,77.77000000000001,115.94749999999999,11.76789208712643,#A00000
367063N1204054W001,731764.9988000001,4065429.9140000003,192.01,76.06833333333334,115.94166666666668,11.767621216715726,#A00000
365750N1204966W001,723997.0859999999,4050644.414,16.999999999999996,-98.832,115.832,11.762527584169064,#A00000
364006N1203196W001,740376.5345,4031720.3660000004,28.640000000000008,-87.034,115.67400000000002,11.755184796180865,#A00000
367780N1205130W001,721945.0445,4073130.6550000003,222.80444444444444,107.20222222222223,115.60222222222222,11.751847386483043,#A00000
361233N1200127W001,768855.9683,4001758.4269999997,-8.1,107.16,-115.25999999999999,11.735921013122255,#4B0082
365090N1202250W001,748515.7196,4043988.5200000005,204.48999999999998,89.276,115.21399999999998,11.733778458678938,#A00000
387957N1213813W002,640572.3210000003,4295349.906000002,-7.377272727272728,107.54409090909088,-114.9213636363636,11.720138228416815,#4B0082
396971N1222533W001,564019.1570000002,4394405.623,116.34057971014492,231.21623188405795,-114.87565217391304,11.718005979374757,#4B0082
367142N1205132W001,722111.1309,4066051.042,135.0,20.165,114.83500000000001,11.716109368609487,#A00000
366617N1204149W001,731049.7174999998,4060458.1529999985,20.890952380952378,135.67190476190478,-114.78095238095236,11.713587278822736,#4B0082
363780N1201210W001,758265.9889000001,4029725.8799999994,253.85625000000002,139.13,114.72625,11.71103403038194,#A00000
