name	clus_1	clus_2	clus_3	memb	i.cluster	subregion
C_364578N1193502W001	0.00019729	0.001729761	0.998072949	3	3	sub16sub17sub18
C_364583N1194299W001	0.993814534	0.000005546	0.006179921	1	1	sub16sub17sub18
C_364586N1194646W001	1	0	0	1	1	sub16sub17sub18
C_364594N1194832W001	0.999996825	5.37E-08	3.1215E-06	1	1	sub16sub17sub18
C_364594N1195241W001	0.999661587	5.2517E-06	0.000333161	1	1	sub16sub17sub18
C_364600N1195568W001	0.001354086	0.000004726	0.998641189	3	3	sub16sub17sub18
C_364605N1192059W001	0.999907341	2.5683E-06	9.00906E-05	1	1	sub16sub17sub18
C_364664N1194954W001	0.999480249	3.03E-08	0.000519721	1	1	sub16sub17sub18
C_364718N1192151W001	0.000206894	0.000165601	0.999627504	3	3	sub16sub17sub18
C_364731N1195149W001	0.970368745	4.4322E-06	0.029626823	1	1	sub16sub17sub18
C_364733N1194816W001	0.999989661	9E-10	1.03379E-05	1	1	sub16sub17sub18
C_364736N1192415W001	0.969183249	0.010753282	0.02006347	1	1	sub16sub17sub18
C_364852N1192192W001	0.000094536	1.7049E-06	0.999903759	3	3	sub16sub17sub18
C_364861N1192478W001	0.058175076	8.87884E-05	0.941736136	3	3	sub16sub17sub18
C_364864N1192981W001	1.6942E-06	2.32828E-05	0.999975023	3	3	sub16sub17sub18
C_364878N1194210W001	0.900388312	7.91E-08	0.099611609	1	1	sub16sub17sub18
C_364881N1192390W001	0.00507709	0.008187137	0.986735773	3	3	sub16sub17sub18
C_364892N1194941W001	0.000325007	4E-10	0.999674993	3	3	sub16sub17sub18
C_364928N1193724W001	3E-10	0	1	3	3	sub16sub17sub18
C_364958N1195121W001	0.000244437	0.000707784	0.999047779	3	3	sub16sub17sub18
C_364997N1194682W001	0.770726756	4.3782E-06	0.229268865	1	1	sub16sub17sub18
C_365003N1194935W001	9.1272E-06	1.3E-09	0.999990872	3	3	sub16sub17sub18
C_365011N1192976W001	1.5187E-06	7.43168E-05	0.999924165	3	3	sub16sub17sub18
C_365022N1194085W001	1.36516E-05	1.05425E-05	0.999975806	3	3	sub16sub17sub18
C_365058N1193952W001	1.0172E-06	7E-10	0.999998982	3	3	sub16sub17sub18
C_365136N1194491W001	0.006330818	3.5835E-06	0.993665599	3	3	sub16sub17sub18
C_365144N1193777W001	2.7E-09	6E-10	0.999999997	3	3	sub16sub17sub18
C_365160N1192601W001	1.02E-08	7.26E-08	0.999999917	3	3	sub16sub17sub18
C_365178N1194846W001	0.00346597	0.000012766	0.996521264	3	3	sub16sub17sub18
C_365216N1197577W001	1	0	0	1	1	sub16sub17sub18
C_365231N1192959W001	9.715E-07	0.000055022	0.999944007	3	3	sub16sub17sub18
C_365236N1193591W001	6.183E-07	8.43E-08	0.999999298	3	3	sub16sub17sub18
C_365283N1194482W001	0.002142233	8E-10	0.997857766	3	3	sub16sub17sub18
C_365293N1192645W001	2.5041E-06	0.000877804	0.999119692	3	3	sub16sub17sub18
C_365297N1194079W001	7.648E-07	2E-10	0.999999235	3	3	sub16sub17sub18
C_365314N1193385W001	7.4711E-06	1.20704E-05	0.999980459	3	3	sub16sub17sub18
C_365319N1194641W002	0.024735631	2.98297E-05	0.975234539	3	3	sub16sub17sub18
C_365386N1193593W001	3.133E-07	3.075E-07	0.999999379	3	3	sub16sub17sub18
C_365388N1192506W001	2.2123E-06	7.01931E-05	0.999927595	3	3	sub16sub17sub18
C_365388N1192692W001	2.507E-07	0.00000232	0.999997429	3	3	sub16sub17sub18
C_365411N1193232W001	1.23119E-05	0.007055733	0.992931955	3	3	sub16sub17sub18
C_365439N1193227W001	3.47941E-05	9.6005E-06	0.999955605	3	3	sub16sub17sub18
C_365450N1194504W001	3.6E-09	0	0.999999996	3	3	sub16sub17sub18
C_365471N1198554W001	0.999999729	1.82E-08	2.523E-07	1	1	sub16sub17sub18
C_365513N1192370W001	0.001915555	0.847334766	0.150749679	2	2	sub16sub17sub18
C_365525N1193410W001	1.09916E-05	2.0843E-06	0.999986924	3	3	sub16sub17sub18
C_365542N1194807W001	0.218142906	0.036874975	0.744982119	3	3	sub16sub17sub18
C_365557N1192867W001	7.81E-08	9.84E-08	0.999999824	3	3	sub16sub17sub18
C_365591N1193007W001	7.133E-07	1.46E-08	0.999999272	3	3	sub16sub17sub18
C_365597N1193718W001	0.000464328	0.498141418	0.501394254	3	3	sub16sub17sub18
C_365632N1192417W001	0.000440179	0.990704857	0.008854964	2	2	sub16sub17sub18
C_365764N1196104W001	0.980810976	8.7E-09	0.019189015	1	1	sub16sub17sub18
C_365771N1192695W001	0.001603925	0.536813612	0.461582463	2	2	sub16sub17sub18
C_365774N1198516W001	0.999988383	3.2177E-06	8.3989E-06	1	1	sub16sub17sub18
C_365857N1192670W001	0.000481834	0.691986452	0.307531714	2	2	sub16sub17sub18
C_365889N1193677W001	1.31888E-05	6.01E-08	0.999986751	3	3	sub16sub17sub18
C_365889N1193863W001	0.000029955	1.773E-07	0.999969868	3	3	sub16sub17sub18
C_365918N1193410W001	0.001343902	2.0619E-06	0.998654036	3	3	sub16sub17sub18
C_366044N1193938W001	0.000222936	0.000001485	0.999775579	3	3	sub16sub17sub18
C_366044N1194304W001	3.43225E-05	7.8028E-06	0.999957875	3	3	sub16sub17sub18
C_366113N1193543W001	0.031176035	0.003463428	0.965360538	3	3	sub16sub17sub18
C_366144N1193952W001	0.001814562	0.000835726	0.997349712	3	3	sub16sub17sub18
C_366174N1193585W001	0.164103627	1.66869E-05	0.835879687	3	3	sub16sub17sub18
C_366175N1194104W001	4.82481E-05	4.5798E-06	0.999947172	3	3	sub16sub17sub18
C_366186N1193721W001	1.21128E-05	5.413E-07	0.999987346	3	3	sub16sub17sub18
C_366285N1193249W001	0.000595603	0.927425334	0.071979063	2	2	sub16sub17sub18
C_366310N1192843W001	9.13595E-05	0.968764491	0.031144149	2	2	sub16sub17sub18
C_366324N1193588W001	5.85426E-05	0.003296047	0.99664541	3	3	sub16sub17sub18
C_366339N1194132W001	7.7749E-06	7.90311E-05	0.999913194	3	3	sub16sub17sub18
C_366344N1194032W001	2.7577E-06	1.36983E-05	0.999983544	3	3	sub16sub17sub18
C_366344N1197177W001	1	0	3E-10	1	1	sub16sub17sub18
C_366399N1193057W001	0.001280154	0.997593612	0.001126234	2	2	sub16sub17sub18
C_366399N1193863W001	1.21884E-05	1.33859E-05	0.999974426	3	3	sub16sub17sub18
C_366403N1194129W001	4.93474E-05	3.10352E-05	0.999919617	3	3	sub16sub17sub18
C_366489N1194057W001	5.78E-08	0.000000506	0.999999436	3	3	sub16sub17sub18
C_366539N1194302W001	2.66017E-05	4.9792E-06	0.999968419	3	3	sub16sub17sub18
C_366596N1200432W001	0.03285563	0.052283122	0.914861248	3	3	sub16sub17sub18
C_366625N1194163W001	1.51765E-05	0.000115778	0.999869045	3	3	sub16sub17sub18
C_366636N1194038W001	6.28052E-05	0.043196645	0.95674055	3	3	sub16sub17sub18
C_366664N1195118W001	0.00016592	0.777466775	0.222367306	2	2	sub16sub17sub18
C_366744N1194943W001	0.000217902	0.997817594	0.001964504	2	2	sub16sub17sub18
C_366767N1194568W001	4.34294E-05	0.00067895	0.999277621	3	3	sub16sub17sub18
C_366806N1194302W001	0.000002562	0.000112426	0.999885012	3	3	sub16sub17sub18
C_367056N1194485W001	2.51596E-05	0.984140373	0.015834468	2	2	sub16sub17sub18
C_367186N1194574W001	0.053230196	0.942455383	0.004314422	2	2	sub16sub17sub18
C_367457N1200777W001	0.117414288	0.796256731	0.086328981	2	2	sub16sub17sub18
C_367522N1195588W001	0.000557721	0.000781543	0.998660736	3	3	sub16sub17sub18
C_367522N1196216W001	0.002034999	0.000201271	0.99776373	3	3	sub16sub17sub18
C_367536N1194652W001	0.00708394	0.974154876	0.018761185	2	2	sub16sub17sub18
C_367556N1196666W001	0.186542808	0.371069004	0.442388189	3	3	sub16sub17sub18
C_367563N1200877W001	0.287221604	0.603483059	0.109295336	2	2	sub16sub17sub18
C_367594N1196349W001	0.00094103	0.002017593	0.997041376	3	3	sub16sub17sub18
C_367594N1196399W001	0.005194309	1.27463E-05	0.994792945	3	3	sub16sub17sub18
C_367638N1200057W001	0.002953408	8.8647E-06	0.997037727	3	3	sub16sub17sub18
C_367638N1201279W001	0.463885184	0.002182958	0.533931858	3	3	sub16sub17sub18
C_367653N1195677W001	9.5618E-06	5.0427E-06	0.999985396	3	3	sub16sub17sub18
C_367664N1196438W001	0.757326346	3.50783E-05	0.242638576	1	1	sub16sub17sub18
C_367700N1196799W001	0.999094662	0.000221424	0.000683914	1	1	sub16sub17sub18
C_367703N1196077W001	0.004069827	0.000123632	0.995806541	3	3	sub16sub17sub18
C_367772N1195179W001	7.06896E-05	0.975529541	0.024399769	2	2	sub16sub17sub18
C_367772N1195807W001	0.000494979	3.07192E-05	0.999474301	3	3	sub16sub17sub18
C_367811N1195585W001	0.00003016	9.1203E-06	0.99996072	3	3	sub16sub17sub18
C_367811N1196482W001	0.731719896	0.000133032	0.268147072	1	1	sub16sub17sub18
C_367813N1200160W001	0.001568672	4.4532E-06	0.998426875	3	3	sub16sub17sub18
C_367857N1199977W001	0.00075304	7.139E-07	0.999246246	3	3	sub16sub17sub18
C_367881N1195496W001	0.223720778	0.546368683	0.229910539	2	2	sub16sub17sub18
C_367922N1195946W001	1.6627E-06	4.7015E-06	0.999993636	3	3	sub16sub17sub18
C_367930N1200343W001	0.003067611	5.5989E-06	0.99692679	3	3	sub16sub17sub18
C_367953N1195585W001	0.000138247	2.773E-07	0.999861476	3	3	sub16sub17sub18
C_367958N1196482W001	0.583727441	0.000172848	0.416099711	1	1	sub16sub17sub18
C_367991N1199052W001	0.026721329	0.960806895	0.012471777	2	2	sub16sub17sub18
C_368002N1199888W001	0.026019367	0.00073023	0.973250403	3	3	sub16sub17sub18
C_368010N1199704W002	0.047318236	0.000500398	0.952181367	3	3	sub16sub17sub18
C_368061N1195449W001	0.040346798	0.008026332	0.95162687	3	3	sub16sub17sub18
C_368077N1201163W001	0.927379519	2.342E-07	0.072620247	1	1	sub16sub17sub18
C_368093N1199988W001	4.42953E-05	0.000175744	0.999779961	3	3	sub16sub17sub18
C_368133N1196127W001	0.014291268	9.455E-07	0.985707786	3	3	sub16sub17sub18
C_368196N1200160W001	0.667088727	0.026336222	0.306575051	1	1	sub16sub17sub18
C_368211N1196482W001	0.995274262	0.000179465	0.004546273	1	1	sub16sub17sub18
C_368244N1195449W001	0.079013087	0.092852833	0.828134081	3	3	sub16sub17sub18
C_368282N1196616W001	0.999759041	7.25568E-05	0.000168402	1	1	sub16sub17sub18
C_368321N1199541W001	0.240100829	0.664966842	0.094932329	2	2	sub16sub17sub18
C_368322N1196127W001	0.28423388	0.708038933	0.007727187	2	2	sub16sub17sub18
C_368353N1195627W001	0.002620858	0.873612913	0.123766229	2	2	sub16sub17sub18
C_368363N1199802W001	0.04392161	0.521430204	0.434648186	2	2	sub16sub17sub18
C_368432N1196460W001	0.994493254	0.004259834	0.001246912	1	1	sub16sub17sub18
C_368433N1196282W001	0.713269533	0.241365389	0.045365078	1	1	sub16sub17sub18
C_368468N1196593W001	0.999917157	0.000048091	0.000034752	1	1	sub16sub17sub18
C_368469N1196232W001	0.897979354	0.000433244	0.101587403	1	1	sub16sub17sub18
C_368496N1198599W001	0.008214874	0.989917574	0.001867552	2	2	sub16sub17sub18
C_368499N1196460W001	0.966444944	0.023421013	0.010134043	1	1	sub16sub17sub18
C_368566N1198421W001	0.857835105	0.140693138	0.001471757	1	1	sub16sub17sub18
C_368571N1197002W001	0.997433803	0.000335201	0.002230997	1	1	sub16sub17sub18
C_368572N1195413W001	0.013196405	0.045470898	0.941332697	3	3	sub16sub17sub18
C_368597N1195846W001	0.015002231	0.962859612	0.022138157	2	2	sub16sub17sub18
C_368682N1197177W001	0.962566982	0.033415763	0.004017255	1	1	sub16sub17sub18
C_368683N1196185W001	0.000386994	0.130449743	0.869163263	3	3	sub16sub17sub18
C_368716N1197132W001	0.999995447	2.544E-07	4.2988E-06	1	1	sub16sub17sub18
C_368882N1196182W001	0.029790281	0.864965095	0.105244624	2	2	sub16sub17sub18
